,datadate,prccddiv
3543,2014-02-04,3151.9365985297914
3544,2014-02-05,3146.4940942714134
3545,2014-02-06,3187.252463193151
3546,2014-02-07,3229.6435341231772
3547,2014-02-10,3234.7857118501142
3548,2014-02-11,3270.7391853354184
3549,2014-02-12,3271.4702689896862
3550,2014-02-13,3290.8189649027518
3551,2014-02-14,3306.9200341797605
3552,2014-02-18,3311.2747070958485
3553,2014-02-19,3289.8343205520905
3554,2014-02-20,3310.266689769918
3555,2014-02-21,3304.36392258885
3556,2014-02-24,3324.8387065936495
3557,2014-02-25,3320.430271771375
3558,2014-02-26,3321.1492932315678
3559,2014-02-27,3338.050480856702
3560,2014-02-28,3347.375873851091
3561,2014-03-03,3322.851937875438
3562,2014-03-04,3373.639416929866
3563,2014-03-05,3374.099702365292
3564,2014-03-06,3380.4918765481098
3565,2014-03-07,3382.5733388909
3566,2014-03-10,3381.219406186737
3567,2014-03-11,3364.1724364385345
3568,2014-03-12,3366.071415927004
3569,2014-03-13,3327.1089086874204
3570,2014-03-14,3317.805276013377
3571,2014-03-17,3349.7122186768133
3572,2014-03-18,3373.9825615314458
3573,2014-03-19,3353.294330350415
3574,2014-03-20,3373.5989013706185
3575,2014-03-21,3363.7186606678506
3576,2014-03-24,3347.3620282953852
3577,2014-03-25,3362.4410388984415
3578,2014-03-26,3338.9998001287922
3579,2014-03-27,3333.2341883460763
3580,2014-03-28,3348.829570965542
3581,2014-03-31,3375.5129672105295
3582,2014-04-01,3399.5075449278024
3583,2014-04-02,3409.79640167566
3584,2014-04-03,3405.997474074281
3585,2014-04-04,3363.4057794595738
3586,2014-04-07,3327.2686909505355
3587,2014-04-08,3340.8438349597127
3588,2014-04-09,3377.6108919468406
3589,2014-04-10,3307.0777864255733
3590,2014-04-11,3276.0358583282487
3591,2014-04-14,3302.9785940376973
3592,2014-04-15,3325.304031353097
3593,2014-04-16,3360.265431825075
3594,2014-04-17,3364.996630095432
3595,2014-04-21,3377.751086605128
3596,2014-04-22,3391.579558044641
3597,2014-04-23,3384.499421476399
3598,2014-04-24,3390.39490328766
3599,2014-04-25,3362.9451716876015
3600,2014-04-28,3374.037071237277
3601,2014-04-29,3390.1633632946514
3602,2014-04-30,3400.464872163579
3603,2014-05-01,3400.2023112746137
3604,2014-05-02,3395.6077811060977
3605,2014-05-05,3402.2265977806946
3606,2014-05-06,3371.72368105856
3607,2014-05-07,3392.0954667265496
3608,2014-05-08,3388.2934678779106
3609,2014-05-09,3394.0522795260204
3610,2014-05-12,3427.01274990549
3611,2014-05-13,3429.297524345982
3612,2014-05-14,3413.8406338599266
3613,2014-05-15,3382.522189674508
3614,2014-05-16,3395.2090013477837
3615,2014-05-19,3408.523419223762
3616,2014-05-20,3386.484140458272
3617,2014-05-21,3414.4472491718097
3618,2014-05-22,3422.991715770377
3619,2014-05-23,3437.582272593185
3620,2014-05-27,3458.193058317695
3621,2014-05-28,3454.8770847123515
3622,2014-05-29,3473.8573176855316
3623,2014-05-30,3480.2876773216935
3624,2014-06-02,3483.1361177107538
3625,2014-06-03,3482.0019953663696
3626,2014-06-04,3489.2112935349514
3627,2014-06-05,3512.2118647965676
3628,2014-06-06,3528.978632528478
3629,2014-06-09,3532.465372382325
3630,2014-06-10,3531.618574996258
3631,2014-06-11,3519.5205137882836
3632,2014-06-12,3495.56789547088
3633,2014-06-13,3506.5815759017933
3634,2014-06-16,3509.5369675570223
3635,2014-06-17,3517.231588397477
3636,2014-06-18,3544.4173857537057
3637,2014-06-19,3549.4434897876904
3638,2014-06-20,3555.604020016861
3639,2014-06-23,3555.1375835348936
3640,2014-06-24,3532.570345029593
3641,2014-06-25,3549.958151583188
3642,2014-06-26,3546.3817271710122
3643,2014-06-27,3553.345211910568
3644,2014-06-30,3552.1817485756014
3645,2014-07-01,3576.5464883798472
3646,2014-07-02,3579.1101322253694
3647,2014-07-03,3598.7317173156507
3648,2014-07-07,3584.7466501913264
3649,2014-07-08,3560.5295432369303
3650,2014-07-09,3577.2845512459403
3651,2014-07-10,3562.4946376220128
3652,2014-07-11,3568.0779762812967
3653,2014-07-14,3585.369444511633
3654,2014-07-15,3578.4609711265834
3655,2014-07-16,3593.9091394600955
3656,2014-07-17,3551.7294033715757
3657,2014-07-18,3588.205465248494
3658,2014-07-21,3579.9900596140055
3659,2014-07-22,3597.948340711057
3660,2014-07-23,3604.2981833016033
3661,2014-07-24,3606.10365016332
3662,2014-07-25,3588.6833195121903
3663,2014-07-28,3589.72887254966
3664,2014-07-29,3573.6473832445217
3665,2014-07-30,3574.4539383402916
3666,2014-07-31,3503.1938591192616
3667,2014-08-01,3493.1758066261577
3668,2014-08-04,3518.3063545444593
3669,2014-08-05,3484.561507431648
3670,2014-08-06,3485.6653784300042
3671,2014-08-07,3467.1401255503324
3672,2014-08-08,3507.211485253555
3673,2014-08-11,3517.533045514189
3674,2014-08-12,3511.9617700866056
3675,2014-08-13,3536.419636565984
3676,2014-08-14,3551.9657410689374
3677,2014-08-15,3552.173204210807
3678,2014-08-18,3582.7048770947836
3679,2014-08-19,3601.333559541446
3680,2014-08-20,3610.489482495302
3681,2014-08-21,3621.230456734448
3682,2014-08-22,3614.5028117071365
3683,2014-08-25,3631.8633774808304
3684,2014-08-26,3635.7083626044505
3685,2014-08-27,3636.6437212470155
3686,2014-08-28,3630.9820923787283
3687,2014-08-29,3643.3392824913644
3688,2014-09-02,3641.521457252363
3689,2014-09-03,3639.351676681244
3690,2014-09-04,3633.872248118655
3691,2014-09-05,3652.2575930922962
3692,2014-09-08,3641.6638838295166
3693,2014-09-09,3617.887214981772
3694,2014-09-10,3631.4490543629013
3695,2014-09-11,3635.65698710858
3696,2014-09-12,3614.056053782014
3697,2014-09-15,3611.522281385161
3698,2014-09-16,3638.5957439061503
3699,2014-09-17,3643.3980316130583
3700,2014-09-18,3661.732643306438
3701,2014-09-19,3660.027691115546
3702,2014-09-22,3630.70233499139
3703,2014-09-23,3610.099518505021
3704,2014-09-24,3638.444705981419
3705,2014-09-25,3579.6112285919935
3706,2014-09-26,3610.980766893513
3707,2014-09-29,3602.09372002632
3708,2014-09-30,3592.2464365794463
3709,2014-10-01,3544.9778390020933
3710,2014-10-02,3545.2973878695107
3711,2014-10-03,3584.9352449322146
3712,2014-10-06,3579.4214934622096
3713,2014-10-07,3525.2945280990934
3714,2014-10-08,3588.069736316887
3715,2014-10-09,3514.116491068324
3716,2014-10-10,3474.234753271327
3717,2014-10-13,3417.0137381782415
3718,2014-10-14,3422.4298761488544
3719,2014-10-15,3395.0341301932654
3720,2014-10-16,3395.6374482081887
3721,2014-10-17,3439.3870437135474
3722,2014-10-20,3470.893546324764
3723,2014-10-21,3538.901705297043
3724,2014-10-22,3513.46611860793
3725,2014-10-23,3556.6968218026354
3726,2014-10-24,3581.819981403654
3727,2014-10-27,3576.4734934989956
3728,2014-10-28,3619.164222375818
3729,2014-10-29,3614.52509815635
3730,2014-10-30,3637.304015812953
3731,2014-10-31,3679.987556828787
3732,2014-11-03,3679.5799403532687
3733,2014-11-04,3669.180554214785
3734,2014-11-05,3691.378936932819
3735,2014-11-06,3706.445745555394
3736,2014-11-07,3708.4581115336264
3737,2014-11-10,3720.247394008066
3738,2014-11-11,3722.8406029419575
3739,2014-11-12,3721.296944340234
3740,2014-11-13,3723.582257713937
3741,2014-11-14,3724.9216413356144
3742,2014-11-17,3727.8552552489596
3743,2014-11-18,3747.737491323295
3744,2014-11-19,3742.3458297865723
3745,2014-11-20,3749.8680764585274
3746,2014-11-21,3770.0328603570283
3747,2014-11-24,3780.880977575819
3748,2014-11-25,3776.9435214979057
3749,2014-11-26,3788.4157375441964
3750,2014-11-28,3778.9598404240887
3751,2014-12-01,3753.3117656207396
3752,2014-12-02,3777.4689228042403
3753,2014-12-03,3792.68826806853
3754,2014-12-04,3788.3445014457893
3755,2014-12-05,3794.6800221673166
3756,2014-12-08,3767.7007539754404
3757,2014-12-09,3766.8320545292213
3758,2014-12-10,3705.507399973372
3759,2014-12-11,3723.318171555199
3760,2014-12-12,3663.0973164880434
3761,2014-12-15,3639.969593630688
3762,2014-12-16,3609.0619742686754
3763,2014-12-17,3682.696270127465
3764,2014-12-18,3771.716968565731
3765,2014-12-19,3788.974051487838
3766,2014-12-22,3803.9431652755075
3767,2014-12-23,3810.776288648463
3768,2014-12-24,3810.3910915165075
3769,2014-12-26,3822.9994565993757
3770,2014-12-29,3826.9546359983615
3771,2014-12-30,3808.688842344462
3772,2014-12-31,3769.4402392489637
3773,2015-01-02,3768.6796140017177
3774,2015-01-05,3700.0334844656772
3775,2015-01-06,3667.1376981320846
3776,2015-01-07,3710.9415478344235
3777,2015-01-08,3777.402167844971
3778,2015-01-09,3745.667731681698
3779,2015-01-12,3715.3587484961467
3780,2015-01-13,3706.1530145579204
3781,2015-01-14,3684.723356538535
3782,2015-01-15,3650.7372463820457
3783,2015-01-16,3699.7887593388873
3784,2015-01-20,3705.6449575028428
3785,2015-01-21,3723.623934267934
3786,2015-01-22,3780.5089131348363
3787,2015-01-23,3759.759215171869
3788,2015-01-26,3769.448097598368
3789,2015-01-27,3718.9850133527175
3790,2015-01-28,3669.102468506649
3791,2015-01-29,3704.3503588497447
3792,2015-01-30,3656.2845393869056
3793,2015-02-02,3703.768478494752
3794,2015-02-03,3757.3361754874863
3795,2015-02-04,3742.839538026132
3796,2015-02-05,3782.11249667366
3797,2015-02-06,3770.195949061913
3798,2015-02-09,3754.3619036355985
3799,2015-02-10,3794.6203425775784
3800,2015-02-11,3795.8203639605986
3801,2015-02-12,3833.3542004470855
3802,2015-02-13,3849.286096637939
3803,2015-02-17,3856.0414981637296
3804,2015-02-18,3854.9961686091724
3805,2015-02-19,3851.52559827673
3806,2015-02-20,3875.6006249836078
3807,2015-02-23,3874.457997395623
3808,2015-02-24,3885.2749062299563
3809,2015-02-25,3882.9450572165124
3810,2015-02-26,3877.851806982667
3811,2015-02-27,3866.416727730829
3812,2015-03-02,3890.3248223057208
3813,2015-03-03,3872.7145950239646
3814,2015-03-04,3856.505917437888
3815,2015-03-05,3861.292034436957
3816,2015-03-06,3807.0418659011907
3817,2015-03-09,3822.419771741496
3818,2015-03-10,3757.8321492532727
3819,2015-03-11,3751.2045206456296
3820,2015-03-12,3799.4327557630045
3821,2015-03-13,3776.4368156172463
3822,2015-03-16,3827.6155740579766
3823,2015-03-17,3814.9120615870434
3824,2015-03-18,3861.3888935329287
3825,2015-03-19,3842.6221611286005
3826,2015-03-20,3877.255469303669
3827,2015-03-23,3870.492280331634
3828,2015-03-24,3847.0540680676413
3829,2015-03-25,3791.1253854005176
3830,2015-03-26,3782.2117517697793
3831,2015-03-27,3791.898809226611
3832,2015-03-30,3838.6527481067155
3833,2015-03-31,3805.2713546389064
3834,2015-04-01,3790.6577679884845
3835,2015-04-02,3804.1447856134987
3836,2015-04-06,3829.3102398770643
3837,2015-04-07,3821.485001292114
3838,2015-04-08,3833.200363637607
3839,2015-04-09,3850.2930607919434
3840,2015-04-10,3870.314647866113
3841,2015-04-13,3852.933633712994
3842,2015-04-14,3859.224003036114
3843,2015-04-15,3879.0957837064984
3844,2015-04-16,3876.17028530332
3845,2015-04-17,3832.3296124907947
3846,2015-04-20,3867.815443611853
3847,2015-04-21,3862.1520934476307
3848,2015-04-22,3881.929133954393
3849,2015-04-23,3891.4566335779195
3850,2015-04-24,3900.240838363584
3851,2015-04-27,3884.0984592699956
3852,2015-04-28,3895.212745848221
3853,2015-04-29,3880.9004397786116
3854,2015-04-30,3841.7761249218147
3855,2015-05-01,3883.74695817737
3856,2015-05-04,3895.1611480866864
3857,2015-05-05,3849.4137434583854
3858,2015-05-06,3833.695668037725
3859,2015-05-07,3849.126978760386
3860,2015-05-08,3901.0068764032912
3861,2015-05-11,3881.9318498194766
3862,2015-05-12,3870.689344971883
3863,2015-05-13,3870.3584231917716
3864,2015-05-14,3912.515907228652
3865,2015-05-15,3915.993633532636
3866,2015-05-18,3928.150277929202
3867,2015-05-19,3926.408906475326
3868,2015-05-20,3923.17914154636
3869,2015-05-21,3932.8965295172416
3870,2015-05-22,3924.161996016508
3871,2015-05-26,3883.8750432769625
3872,2015-05-27,3920.105568950814
3873,2015-05-28,3915.8191478838644
3874,2015-05-29,3891.1785243537356
3875,2015-06-01,3899.5856917307133
3876,2015-06-02,3895.849907675267
3877,2015-06-03,3904.8326782257277
3878,2015-06-04,3871.2346276981525
3879,2015-06-05,3865.8269634042376
3880,2015-06-08,3841.449319445006
3881,2015-06-09,3843.156049352277
3882,2015-06-10,3889.696746170631
3883,2015-06-11,3897.5866115893728
3884,2015-06-12,3870.564245140521
3885,2015-06-15,3852.748920146982
3886,2015-06-16,3874.7344145569023
3887,2015-06-17,3882.486200719328
3888,2015-06-18,3921.427613244655
3889,2015-06-19,3900.6355697296885
3890,2015-06-22,3924.4064918875015
3891,2015-06-23,3927.2295554146667
3892,2015-06-24,3898.474936258982
3893,2015-06-25,3887.0374157360375
3894,2015-06-26,3886.209999508882
3895,2015-06-29,3805.504871129259
3896,2015-06-30,3815.852888366627
3897,2015-07-01,3843.2557921486764
3898,2015-07-02,3842.055798974927
3899,2015-07-06,3827.3462867087414
3900,2015-07-07,3850.6606081891596
3901,2015-07-08,3787.6704615009694
3902,2015-07-09,3796.2628510342934
3903,2015-07-10,3843.097282730502
3904,2015-07-13,3885.974155641116
3905,2015-07-14,3903.3082816324304
3906,2015-07-15,3900.4979866976605
3907,2015-07-16,3931.854956042046
3908,2015-07-17,3936.218438668091
3909,2015-07-20,3939.348912051018
3910,2015-07-21,3922.7046091797647
3911,2015-07-22,3913.7479753017315
3912,2015-07-23,3891.7869438167118
3913,2015-07-24,3850.15006622264
3914,2015-07-27,3827.927782306424
3915,2015-07-28,3875.3660357485987
3916,2015-07-29,3904.2061905665387
3917,2015-07-30,3904.6353443128187
3918,2015-07-31,3895.7996857991807
3919,2015-08-03,3885.069167863028
3920,2015-08-04,3876.4403011800778
3921,2015-08-05,3889.989392851505
3922,2015-08-06,3860.9185430356165
3923,2015-08-07,3849.9581239017066
3924,2015-08-10,3899.3647200357377
3925,2015-08-11,3862.8145657270106
3926,2015-08-12,3867.373078997625
3927,2015-08-13,3863.031398355436
3928,2015-08-14,3878.1633737890756
3929,2015-08-17,3899.102835866377
3930,2015-08-18,3889.5998797008515
3931,2015-08-19,3857.7443610795367
3932,2015-08-20,3776.356619258548
3933,2015-08-21,3656.667260156843
3934,2015-08-24,3512.6454328606105
3935,2015-08-25,3465.1853163172304
3936,2015-08-26,3600.728557769011
3937,2015-08-27,3688.5967945626003
3938,2015-08-28,3691.298408307627
3939,2015-08-31,3660.7511493502075
3940,2015-09-01,3552.654962235149
3941,2015-09-02,3618.2512215021748
3942,2015-09-03,3622.6579070166003
3943,2015-09-04,3567.413196724471
3944,2015-09-08,3657.323464680677
3945,2015-09-09,3606.8045202029843
3946,2015-09-10,3626.1436834735255
3947,2015-09-11,3643.541178943112
3948,2015-09-14,3628.8693006127273
3949,2015-09-15,3675.48151906317
3950,2015-09-16,3707.6247988462105
3951,2015-09-17,3698.7436995952357
3952,2015-09-18,3638.985134728184
3953,2015-09-21,3655.6363584935325
3954,2015-09-22,3610.7039048719334
3955,2015-09-23,3603.4853107467525
3956,2015-09-24,3591.3703860949918
3957,2015-09-25,3589.7095144095133
3958,2015-09-28,3498.613521380338
3959,2015-09-29,3503.125118795438
3960,2015-09-30,3570.1713912996183
3961,2015-10-01,3577.471506143123
3962,2015-10-02,3629.0384976892674
3963,2015-10-05,3695.606426654349
3964,2015-10-06,3682.3334688962054
3965,2015-10-07,3713.360104919781
3966,2015-10-08,3746.1240129469384
3967,2015-10-09,3748.958507711662
3968,2015-10-12,3753.7283646899946
3969,2015-10-13,3728.476676743164
3970,2015-10-14,3711.107859718516
3971,2015-10-15,3766.426744843697
3972,2015-10-16,3783.638504773272
3973,2015-10-19,3784.7242069385716
3974,2015-10-20,3779.436094212616
3975,2015-10-21,3757.9088373307873
3976,2015-10-22,3820.4911970323233
3977,2015-10-23,3862.65447348683
3978,2015-10-26,3855.2936769204352
3979,2015-10-27,3845.4483098072646
3980,2015-10-28,3891.350622751514
3981,2015-10-29,3890.0363305781657
3982,2015-10-30,3871.3298826781415
3983,2015-11-02,3917.3031353365873
3984,2015-11-03,3928.051913157011
3985,2015-11-04,3915.520944107244
3986,2015-11-05,3911.8934023283587
3987,2015-11-06,3910.9827790788772
3988,2015-11-09,3873.371700076671
3989,2015-11-10,3880.226293467219
3990,2015-11-11,3867.7116659205235
3991,2015-11-12,3814.2931972064343
3992,2015-11-13,3771.5850255250516
3993,2015-11-16,3828.456165687042
3994,2015-11-17,3824.1399095641673
3995,2015-11-18,3886.2636368760727
3996,2015-11-19,3882.061185393687
3997,2015-11-20,3897.452608351388
3998,2015-11-23,3892.801431823904
3999,2015-11-24,3897.6656600501206
4000,2015-11-25,3897.573972911754
4001,2015-11-27,3900.7425475542577
4002,2015-11-30,3882.842636248413
4003,2015-12-01,3924.6279617882055
4004,2015-12-02,3882.38273823505
4005,2015-12-03,3826.7374931937848
4006,2015-12-04,3905.3143876391296
4007,2015-12-07,3878.306633046695
4008,2015-12-08,3853.477444342002
4009,2015-12-09,3823.9037022412795
4010,2015-12-10,3832.9339046754512
4011,2015-12-11,3759.0908169617423
4012,2015-12-14,3777.219635975035
4013,2015-12-15,3817.360313033739
4014,2015-12-16,3873.1191369208373
4015,2015-12-17,3815.459508825055
4016,2015-12-18,3747.558225196596
4017,2015-12-21,3777.1539499127393
4018,2015-12-22,3810.846011300066
4019,2015-12-23,3858.4747456835976
4020,2015-12-24,3852.314091173498
4021,2015-12-28,3843.935308649617
4022,2015-12-29,3885.5522360337573
4023,2015-12-30,3857.8988220753713
4024,2015-12-31,3821.6029948702776
4025,2016-01-04,3763.9864184410703
4026,2016-01-05,3771.5700032824348
4027,2016-01-06,3723.4387961189686
4028,2016-01-07,3635.292647298882
4029,2016-01-08,3595.905605665712
4030,2016-01-11,3598.9739103154866
4031,2016-01-12,3627.0634755332294
4032,2016-01-13,3536.9190686747843
4033,2016-01-14,3596.029009722313
4034,2016-01-15,3518.512036849725
4035,2016-01-19,3520.402742923966
4036,2016-01-20,3479.750883951899
4037,2016-01-21,3497.9367255598822
4038,2016-01-22,3568.902424933887
4039,2016-01-25,3513.109035413134
4040,2016-01-26,3562.806887850527
4041,2016-01-27,3524.333254720715
4042,2016-01-28,3544.133160853766
4043,2016-01-29,3631.9588642172157
4044,2016-02-01,3630.4593423795873
4045,2016-02-02,3562.5177242741433
4046,2016-02-03,3581.528629702993
4047,2016-02-04,3587.7115136442644
4048,2016-02-05,3521.5979204966497
4049,2016-02-08,3472.0758941061954
4050,2016-02-09,3470.5040678777254
4051,2016-02-10,3471.0388864584656
4052,2016-02-11,3428.985468976738
4053,2016-02-12,3496.2846499871507
4054,2016-02-16,3555.19877666228
4055,2016-02-17,3614.1626943205342
4056,2016-02-18,3597.4899465070125
4057,2016-02-19,3597.9164188297495
4058,2016-02-22,3649.920379390461
4059,2016-02-23,3604.6842405016537
4060,2016-02-24,3620.873786056773
4061,2016-02-25,3662.8393948033727
4062,2016-02-26,3656.4162448193874
4063,2016-02-29,3627.058650418347
4064,2016-03-01,3713.695984872722
4065,2016-03-02,3729.591491767754
4066,2016-03-03,3743.022135289989
4067,2016-03-04,3755.4747216255255
4068,2016-03-07,3759.0497876455984
4069,2016-03-08,3717.4942097728554
4070,2016-03-09,3736.920608045394
4071,2016-03-10,3737.737120621944
4072,2016-03-11,3800.073474433371
4073,2016-03-14,3795.528500436389
4074,2016-03-15,3788.6214665083285
4075,2016-03-16,3810.0900378367774
4076,2016-03-17,3835.263277636733
4077,2016-03-18,3852.151634873864
4078,2016-03-21,3855.970007105075
4079,2016-03-22,3853.177719847139
4080,2016-03-23,3828.579669037691
4081,2016-03-24,3827.135041821633
4082,2016-03-28,3829.2567534413133
4083,2016-03-29,3863.8042315217613
4084,2016-03-30,3881.014250586189
4085,2016-03-31,3873.1117675299165
4086,2016-04-01,3897.6618859980877
4087,2016-04-04,3886.0030945450467
4088,2016-04-05,3846.58571852719
4089,2016-04-06,3888.4122105243887
4090,2016-04-07,3841.980630555356
4091,2016-04-08,3852.724298495516
4092,2016-04-11,3842.166570264599
4093,2016-04-12,3879.4155607612433
4094,2016-04-13,3918.953108360754
4095,2016-04-14,3920.0269054225023
4096,2016-04-15,3916.1683423429577
4097,2016-04-18,3941.8556372413364
4098,2016-04-19,3954.0112973279897
4099,2016-04-20,3957.2466891636036
4100,2016-04-21,3936.8023322715007
4101,2016-04-22,3937.0025277079712
4102,2016-04-25,3929.8783475640444
4103,2016-04-26,3937.2270298014228
4104,2016-04-27,3944.0210591874697
4105,2016-04-28,3907.8815084529947
4106,2016-04-29,3888.1267946666717
4107,2016-05-02,3918.527157908469
4108,2016-05-03,3884.6281181468203
4109,2016-05-04,3862.3956867872125
4110,2016-05-05,3862.4020416521876
4111,2016-05-06,3875.1835230334664
4112,2016-05-09,3878.1408333005215
4113,2016-05-10,3926.6259154066356
4114,2016-05-11,3891.1300904267455
4115,2016-05-12,3890.8480058366576
4116,2016-05-13,3858.1697815978146
4117,2016-05-16,3896.355476029415
4118,2016-05-17,3860.881113168603
4119,2016-05-18,3862.249636716648
4120,2016-05-19,3847.9738182360315
4121,2016-05-20,3871.749939098154
4122,2016-05-23,3863.815340884202
4123,2016-05-24,3916.7673938769203
4124,2016-05-25,3944.3255023473066
4125,2016-05-26,3944.0504844123866
4126,2016-05-27,3961.6655094411403
4127,2016-05-31,3957.950371279741
4128,2016-06-01,3963.0987641750517
4129,2016-06-02,3974.759409114145
4130,2016-06-03,3963.233246484315
4131,2016-06-06,3982.7421054202973
4132,2016-06-07,3987.9626058602075
4133,2016-06-08,4001.981759193088
4134,2016-06-09,3995.2803315632164
4135,2016-06-10,3958.679860986664
4136,2016-06-13,3927.726910362518
4137,2016-06-14,3920.928853007564
4138,2016-06-15,3914.0233454488803
4139,2016-06-16,3926.9303396432174
4140,2016-06-17,3914.1489248678627
4141,2016-06-20,3936.9117379767536
4142,2016-06-21,3947.938793336614
4143,2016-06-22,3941.4544206074106
4144,2016-06-23,3994.179809470161
4145,2016-06-24,3850.699391116798
4146,2016-06-27,3781.015157111972
4147,2016-06-28,3849.0453306777436
4148,2016-06-29,3915.100657522912
4149,2016-06-30,3968.205700460897
4150,2016-07-01,3976.678078254822
4151,2016-07-05,3949.718829174031
4152,2016-07-06,3972.263563585431
4153,2016-07-07,3969.1925913806235
4154,2016-07-08,4029.749442410439
4155,2016-07-11,4043.4885948098195
4156,2016-07-12,4071.852940304268
4157,2016-07-13,4072.774854857811
4158,2016-07-14,4094.2837975162133
4159,2016-07-15,4090.4876244548573
4160,2016-07-18,4100.39690704329
4161,2016-07-19,4094.612630002934
4162,2016-07-20,4112.608848458218
4163,2016-07-21,4097.821765243701
4164,2016-07-22,4116.503286269185
4165,2016-07-25,4104.129246873069
4166,2016-07-26,4105.574570228389
4167,2016-07-27,4100.809914747221
4168,2016-07-28,4107.748409905754
4169,2016-07-29,4114.50844310446
4170,2016-08-01,4109.283646368104
4171,2016-08-02,4083.248918909677
4172,2016-08-03,4097.301361622319
4173,2016-08-04,4099.205532568433
4174,2016-08-05,4134.557209033208
4175,2016-08-08,4131.18913447326
4176,2016-08-09,4132.959834768881
4177,2016-08-10,4122.65133446567
4178,2016-08-11,4142.719708043937
4179,2016-08-12,4139.632350489117
4180,2016-08-15,4151.690473913059
4181,2016-08-16,4129.67698856246
4182,2016-08-17,4138.419292972401
4183,2016-08-18,4147.636254494742
4184,2016-08-19,4142.226984796933
4185,2016-08-22,4139.970676184836
4186,2016-08-23,4148.1647592878835
4187,2016-08-24,4126.651284576693
4188,2016-08-25,4121.08605537822
4189,2016-08-26,4114.676041478575
4190,2016-08-29,4136.746960541052
4191,2016-08-30,4129.336375094719
4192,2016-08-31,4120.285411438185
4193,2016-09-01,4120.173195613912
4194,2016-09-02,4137.698289811696
4195,2016-09-06,4150.1118311697255
4196,2016-09-07,4150.50521371481
4197,2016-09-08,4141.456786764191
4198,2016-09-09,4039.954252040773
4199,2016-09-12,4099.474652300055
4200,2016-09-13,4039.924244688694
4201,2016-09-14,4037.8277753964103
4202,2016-09-15,4079.318613508156
4203,2016-09-16,4063.972546398972
4204,2016-09-19,4063.9361635486075
4205,2016-09-20,4065.202330409308
4206,2016-09-21,4109.6250783135165
4207,2016-09-22,4136.412952081981
4208,2016-09-23,4112.68815134711
4209,2016-09-26,4077.7096337164962
4210,2016-09-27,4104.17848578207
4211,2016-09-28,4126.830253124016
4212,2016-09-29,4088.466325136901
4213,2016-09-30,4121.0644225574815
4214,2016-10-03,4108.133389232346
4215,2016-10-04,4088.1665161624733
4216,2016-10-05,4107.397100417967
4217,2016-10-06,4109.490244623045
4218,2016-10-07,4096.249907629908
4219,2016-10-10,4115.119532830256
4220,2016-10-11,4063.9209341136107
4221,2016-10-12,4068.916560203106
4222,2016-10-13,4056.453701062746
4223,2016-10-14,4057.276639505373
4224,2016-10-17,4045.0687803382557
4225,2016-10-18,4069.989227843119
4226,2016-10-19,4079.495504405415
4227,2016-10-20,4074.1780614331033
4228,2016-10-21,4073.8508596348806
4229,2016-10-24,4093.224840422319
4230,2016-10-25,4077.8034737916296
4231,2016-10-26,4070.756580678474
4232,2016-10-27,4058.748244503097
4233,2016-10-28,4046.361476476246
4234,2016-10-31,4045.891347919712
4235,2016-11-01,4018.4746329490463
4236,2016-11-02,3992.7645581057823
4237,2016-11-03,3976.5616331333777
4238,2016-11-04,3970.0243074350215
4239,2016-11-07,4058.30425868433
4240,2016-11-08,4075.6068513921064
4241,2016-11-09,4121.026871467157
4242,2016-11-10,4129.458464818815
4243,2016-11-11,4123.690730431456
4244,2016-11-14,4123.814252348993
4245,2016-11-15,4155.624497247556
4246,2016-11-16,4150.212147175871
4247,2016-11-17,4169.865764413505
4248,2016-11-18,4160.578362395166
4249,2016-11-21,4191.683239961027
4250,2016-11-22,4200.94594476778
4251,2016-11-23,4204.49048499838
4252,2016-11-25,4221.024212752006
4253,2016-11-28,4199.387209518987
4254,2016-11-29,4205.985549406463
4255,2016-11-30,4195.730472794529
4256,2016-12-01,4181.148064073566
4257,2016-12-02,4182.809602729534
4258,2016-12-05,4207.565473037868
4259,2016-12-06,4222.035829693074
4260,2016-12-07,4278.437779564156
4261,2016-12-08,4288.104087664923
4262,2016-12-09,4313.605226397047
4263,2016-12-12,4308.939097457035
4264,2016-12-13,4337.861100437576
4265,2016-12-14,4302.934072538527
4266,2016-12-15,4319.839679429018
4267,2016-12-16,4312.39724895616
4268,2016-12-19,4321.020888777409
4269,2016-12-20,4337.359608225683
4270,2016-12-21,4326.846891326723
4271,2016-12-22,4319.331254256511
4272,2016-12-23,4325.165895301322
4273,2016-12-27,4334.926657811445
4274,2016-12-28,4299.454969625664
4275,2016-12-29,4298.391414992988
4276,2016-12-30,4278.663737234857
4277,2017-01-03,4315.077395000824
4278,2017-01-04,4340.753413128368
4279,2017-01-05,4337.454845444297
4280,2017-01-06,4354.049706635419
4281,2017-01-09,4338.619474885536
4282,2017-01-10,4338.6394785281755
4283,2017-01-11,4351.3166711789045
4284,2017-01-12,4342.088636489485
4285,2017-01-13,4350.111089967632
4286,2017-01-17,4337.203814973874
4287,2017-01-18,4345.565704550017
4288,2017-01-19,4329.959031798073
4289,2017-01-20,4344.668171771724
4290,2017-01-23,4333.101526677492
4291,2017-01-24,4361.556004379725
4292,2017-01-25,4396.56772540064
4293,2017-01-26,4393.4261702488675
4294,2017-01-27,4389.852978303023
4295,2017-01-30,4363.669801092843
4296,2017-01-31,4359.814763504632
4297,2017-02-01,4362.104507605941
4298,2017-02-02,4364.854791763047
